,dispersions,dispersions_norm,highly_variable,means,n_cells,var_names
0,2.4082626898685167,-0.21906612813472748,0,0.5137992458314591,26441,A1BG
1,2.2042686379899963,-0.1948235183954239,0,0.07570693287532348,3977,A1BG-AS1
2,6.201488363604855,3.224442958831787,1,1.337569301443929,18910,A2M
3,2.5298406892760337,0.4714389443397522,0,0.11514415454271407,3250,A2M-AS1
4,1.840581717716323,-0.9390856027603149,0,0.004715553601724817,472,A2ML1
5,2.0438284456915192,-0.5231541395187378,0,0.07178078285173152,5945,A4GALT
6,1.5417451192007963,-1.5506356954574585,0,0.0034807812554907567,443,A4GNT
7,2.2314590593910117,-0.1391800493001938,0,0.20137235974402504,12749,AAAS
8,2.1205621815507603,-0.3661234378814697,0,0.11637167707960522,9224,AACS
9,2.507665726081424,0.4260593056678772,0,0.013362842011460754,795,AADAC
10,2.2919535943254283,-0.015381835401058197,0,0.013750407365046066,1614,AADAT
11,2.3600229831736588,-0.2909575402736664,0,0.5523013319791428,33978,AAED1
12,2.2270446252419926,-0.14821390807628632,0,0.2334782082073174,15231,AAGAB
13,2.6963582624567435,-0.2433820366859436,0,1.1529343065445197,59390,AAK1
14,2.4995609391443336,0.40947335958480835,0,0.4588910740421299,29242,AAMDC
15,2.226482132586176,-0.48997288942337036,0,0.6289541548851709,41410,AAMP
16,2.2822487746320546,-0.03524212911725044,0,0.0019554680512656342,112,AANAT
17,2.159760862491818,-0.2859058380126953,0,0.18574611442275113,12517,AAR2
18,3.253955262175778,1.9532933235168457,1,0.04156315389251054,1753,AARD
19,2.2088983202680503,-0.18534916639328003,0,0.23657490087657207,16957,AARS
20,2.2293907819051513,-0.14341264963150024,0,0.043708767778406044,2931,AARS2
21,2.359927144362357,0.12372170388698578,0,0.23285142888307286,10847,AARSD1
22,2.3825999810756984,0.1701202243566513,0,0.25434771550364405,14604,AASDH
23,2.238185597897815,-0.12541460990905762,0,0.3529924298589086,22587,AASDHPPT
24,2.3679288081740415,0.14009660482406616,0,0.05571915610990525,3295,AASS
25,1.6808047709915477,-1.2660589218139648,0,0.01909242425364839,2141,AATBC
26,2.26424945460619,-0.4336884021759033,0,0.5930010926695259,36334,AATF
27,3.092749279485397,1.623395562171936,1,0.05453938224210772,2592,AATK
28,2.6069217609001227,0.6291804313659668,0,0.00526770138306259,294,ABALON
29,2.2874739125022105,-0.024549219757318497,0,0.09455898233759354,5350,ABAT
30,2.746076835257863,0.9139524698257446,1,0.40752550257965636,20542,ABCA1
31,2.459830116105423,0.32816678285598755,0,0.018692280279603,902,ABCA10
32,1.6118060637693024,-1.4072604179382324,0,0.011928606032277862,1801,ABCA12
33,2.1918656806935024,-0.2202053815126419,0,0.013545415379192825,1221,ABCA13
34,3.6804788107713584,2.8261466026306152,1,0.21165218745768077,7322,ABCA2
35,2.949250596839095,1.3297345638275146,1,0.24528427388866114,10309,ABCA3
36,2.354791364952396,0.11321166157722473,0,0.025202121898823548,2366,ABCA4
37,2.4072256282044293,0.22051504254341125,0,0.21811944705576444,11269,ABCA5
38,2.7279038758018666,0.8767626285552979,1,0.045872031489924664,2170,ABCA6
39,2.4679039535335536,0.34468936920166016,0,0.2464969194096997,15506,ABCA7
40,3.719220599939336,2.9054291248321533,1,0.12240821458802303,2617,ABCA8
41,2.5224940109751257,0.456404447555542,0,0.020163225486981896,962,ABCA9
42,2.385730082300647,0.1765257716178894,0,0.0011674053262459912,155,ABCA9-AS1
43,2.563431498441506,0.5401803851127625,0,0.10276398685916273,2693,ABCB1
